id|created at|tweet
1296608655228502016|2020-08-21 00:42:47|To get into the Democrat National Convention, you must have an ID card with a picture...Yet the Democrats refuse to do this when it come to your very important VOTE! Gee, I wonder WHY???
1296606432746524674|2020-08-21 00:33:58|"RT @marklevinshow: Rasmussen: Trump approval surges during DNC
https://t.co/99LsTEHSu1"
1296604657477988352|2020-08-21 00:26:54|RT @dbongino: 🔥👇🏻
1296601698891374593|2020-08-21 00:15:09|They are sending out 51,000,000 Ballots to people who haven’t even requested a Ballot. Many of those people don’t even exist. They are trying to STEAL this election. This should not be allowed!
1297305569758511105|2020-08-22 22:52:05|Will be interviewed by @SteveHiltonx on @FoxNews. 9:00 P.M. Sunday Night. Enjoy!
1297296779520745476|2020-08-22 22:17:09|Despite biggest ever job gains and a V shaped recovery, Joe Biden said, “I would shut it down”, referring to our Country. He has no clue!
1297294768725204993|2020-08-22 22:09:10|RT @MrMichaelBurkes: The Trumps are the greatest thing to ever happen to America!
1297294362469191681|2020-08-22 22:07:33|Terrible! https://t.co/pzCR7ctciz
1297293915406643204|2020-08-22 22:05:46|"RT @jsolomonReports: First lady Melanie Trump unveils restoration of Rose Garden, where she’ll give GOP convention speech Tuesday | Just Th…"
1297293860754817024|2020-08-22 22:05:33|We did Criminal Justice Reform without many politically motivated Democrats. The Black &amp; Hispanic community will remember this on November 3rd. https://t.co/kGHQdIfObo
1297291230662057984|2020-08-22 21:55:06|RT @FLOTUS: Excited to honor history &amp; celebrate the future in our beautiful @WhiteHouse Rose Garden this evening. Thank you to all who hel…
1297275241203458048|2020-08-22 20:51:34|....that they are trying to pull off in violation of everything that our Country stands for. Vote NO to the Pelosi/ Schumer money wasting HOAX which is taking place now. Then fight the $51 million unasked for Ballots. Only ABSENTEE BALLOTS are acceptable!
1297275235432005632|2020-08-22 20:51:32|Representatives of the Post Office have repeatedly stated that they DO NOT NEED MONEY, and will not make changes. This is all another HOAX by the Democrats to give 25 Billion unneeded dollars for political purposes,  without talking about the Universal Mail-In Ballot Scam....
1297242249999405060|2020-08-22 18:40:28|"RT @NextRevFNC: WATCH: President @realDonaldTrump previews the upcoming RNC as ""uplifting and positive"" - catch his full conversation with…"
1297152619526393856|2020-08-22 12:44:19|In New Jersey they want you to certify that you asked for the Universal Mail-In Ballot that they sent you. But you never asked for it. Disaster in the wings!
1297148038385991680|2020-08-22 12:26:06|Many doctors and studies disagree with this! https://t.co/fpLVJZMvHS
1297140784806887427|2020-08-22 11:57:17|"RT @CGH54: Trey Gowdy: #Brennan was either #inaccurate or #incompetent!"" | Opinion - Conservative | Before It's News https://t.co/FlhieRKfjD"
1297138862108663808|2020-08-22 11:49:39|The deep state, or whoever, over at the FDA is making it very difficult for drug companies to get people in order to test the vaccines and therapeutics. Obviously, they are hoping to delay the answer until after November 3rd. Must focus on speed, and saving lives! @SteveFDA
1297138033918173184|2020-08-22 11:46:21|Why would Suburban Women vote for Biden and the Democrats when Democrat run cities are now rampant with crime (and they aren’t asking the Federal Government for help) which could easily spread to the suburbs, and they will reconstitute, on steroids, their low income suburbs plan!
1297135664069214208|2020-08-22 11:36:56|Biden and the Democrats have greatly disrespected the Great State of Wisconsin by not even paying a small visit to Milwaukee, the designated site of the DNC. The State &amp; City worked very hard to make sure things would be good. Not nice. Vote Trump Wisconsin!
1297132096448864258|2020-08-22 11:22:45|The Democrats took the word GOD out of the Pledge of Allegiance at the Democrat National Convention. At first I thought they made a mistake, but it wasn’t. It was done on purpose. Remember Evangelical Christians, and ALL, this is where they are coming from-it’s done. Vote Nov 3!
1297130026857627649|2020-08-22 11:14:32|Another bad night of Rioting in Portland, Oregon. A small number of Federal troops there to protect courthouse and other Federal property only (great job!). Wanting to be asked by City &amp; State to STOP THE RIOTS. Would bring in National Guard, end problem immediately. ASK!
1298404245629284354|2020-08-25 23:37:49|80 Million Unsolicited Ballots are impossible for election centers to tabulate accurately. The Democrats know this better than anyone else. The fraud and abuse will be an embarrassment to our Country. Hopefully the Courts will stop this scam!
1298326201023582212|2020-08-25 18:27:42|RT @nolaready: Primary threat from #Laura in #NOLA is storm surge outside the levee system. Could also see heavy rain, wind &amp; tornadoes if…
1298322374916476930|2020-08-25 18:12:30|RT @NWS: Heads up! Today is the last day to prepare for Hurricane #Laura. Evacuation zones are based on potential storm surge. If an evacua…
1298312553827885056|2020-08-25 17:33:28|RT @fema: Hurricane #Laura is moving quickly.  Be sure to follow @NHC_Atlantic for the latest updates &amp; heed instructions from your local o…
1298312381836255233|2020-08-25 17:32:47|"RT @GovAbbott: Texans should heed guidance from local officials as #HurricaneLaura approaches.

Local mandatory evacuations: Jefferson Coun…"
1298312302165401605|2020-08-25 17:32:28|"RT @TDEM: Deadly storm surge will accompany #HurricaneLaura in some areas along the coast.  

Residents of the Upper #Texas coastlines shou…"
1298307828789194752|2020-08-25 17:14:42|...They must stop calling these anarchists and agitators “peaceful protestors”. Come back into the real world! The Federal Government is ready to end this problem immediately upon your request.
1298307827837145088|2020-08-25 17:14:42|We again request Kate Brown (@OregonGovBrown), the Governor of Oregon, and Mayor @TedWheeler of Portland, to call up the National Guard like should have been done 3 months ago...
1298296592764735490|2020-08-25 16:30:03|I am pleased to inform the American Public that Acting Secretary Chad Wolf will be nominated to be the Secretary of Homeland Security. Chad has done an outstanding job and we greatly appreciate his service!
1298283961551138817|2020-08-25 15:39:52|...More JOBS from Eastport, Cutler, &amp; Jonesport to Stonington, Friendship, and Casco Bay. I am proud to help the great people of Maine!
1298283960494063616|2020-08-25 15:39:51|Beautiful Maine Lobsters will now move tariff-free to Europe! For first time in many years. GREAT new deal by USTR levels playing field with Canada. Millions of $’s more in EXPORTS...
1298256297431666688|2020-08-25 13:49:56|For our Country to be sending 80 million UNSOLICITED BALLOTS is very unfair and a roadmap to disaster. Even recent small and easier to control elections which did this are a catastrophic disaster. Fraudulent &amp; missing Ballots like never seen before. 20% and 30% off. STOP!
1298236091313651715|2020-08-25 12:29:38|Very appreciative that @CNN covered the vast majority of the Republican Convention last night. That was really good for CNN, while at the same time being good for our Country. Thank you!
1298117373464137728|2020-08-25 04:37:54|https://t.co/Z7SP1ymBfT
1298107334590439425|2020-08-25 03:58:00|THANK YOU #RNC2020! https://t.co/SQXxesAU0i
1298097044582785024|2020-08-25 03:17:07|https://t.co/BUfd3JWxy4
1298092704514146304|2020-08-25 02:59:52|https://t.co/S4kFAhEHNK
1298092514096840704|2020-08-25 02:59:07|https://t.co/2XDp0RcYzX
1298092357527666689|2020-08-25 02:58:30|https://t.co/HvRzCET0tr
1298092295674310658|2020-08-25 02:58:15|https://t.co/OmUWeEQ48t
1298092131723214848|2020-08-25 02:57:36|https://t.co/M5mul4NS0p
1298091807260184581|2020-08-25 02:56:18|https://t.co/Pk88jLvXET
1298091672509833216|2020-08-25 02:55:46|https://t.co/tnxXjWJhwX
1298091550162006016|2020-08-25 02:55:17|https://t.co/Gpr5nJ4Zb1
1298087075217051648|2020-08-25 02:37:30|https://t.co/U8UAr8Plii
1298083085452550146|2020-08-25 02:21:39|https://t.co/GF0hyIwzLE
1298082910554279936|2020-08-25 02:20:57|https://t.co/JMCB3Je7YO
1298080357514911744|2020-08-25 02:10:49|https://t.co/rWbcc6wUts
1298080333397622784|2020-08-25 02:10:43|https://t.co/jpOmhK22uE
1298079317105287169|2020-08-25 02:06:41|https://t.co/K79FEahRO8
1298079274860269569|2020-08-25 02:06:30|https://t.co/BfJAU9H0la
1298079128567123970|2020-08-25 02:05:56|Thank you to @CardinalDolan for this evenings opening prayer. https://t.co/3d5oGqd4Pu
1298078198719184896|2020-08-25 02:02:14|https://t.co/pxLUeoDnhF
1298078132881297410|2020-08-25 02:01:58|https://t.co/FvCm2hKKyR
1298077974001000450|2020-08-25 02:01:20|https://t.co/ItWBbZHmGE
1298077951389511682|2020-08-25 02:01:15|https://t.co/3WWzxAozXa
1298077728885870593|2020-08-25 02:00:22|https://t.co/xxvIrqObDs
1298077691678208000|2020-08-25 02:00:13|https://t.co/AbJZ5wTW4M
1298077601676787712|2020-08-25 01:59:52|https://t.co/J5WIi0XsGw
1298077572685803521|2020-08-25 01:59:45|https://t.co/B9FHRkXFHD
1298076944370741249|2020-08-25 01:57:15|https://t.co/FCGjBh1250
1298076918978433024|2020-08-25 01:57:09|https://t.co/IqmVjVU1Y8
1298076248409866241|2020-08-25 01:54:29|https://t.co/JSAiBo51Bp
1298076228491059201|2020-08-25 01:54:24|https://t.co/PTWleSlxNj
1298076186346762242|2020-08-25 01:54:14|https://t.co/hgq8ZYziNY
1298071710038659072|2020-08-25 01:36:27|https://t.co/bGcE13S16L
1298071627654103043|2020-08-25 01:36:07|https://t.co/mBO9EtPCoB
1298070740630220800|2020-08-25 01:32:36|https://t.co/uU2sYKLzsD
1298070268552912896|2020-08-25 01:30:43|"PROMISES MADE, PROMISES KEPT! 
https://t.co/Z7SP1ymBfT"
1298057243271860225|2020-08-25 00:38:58|https://t.co/IlraHnAZqI
1298055172975976453|2020-08-25 00:30:44|RT @TeamTrump: WATCH: Republican National Convention - Night 1: Land of Promise #RNC2020 https://t.co/wPqCV6wfb6
1298671451030073344|2020-08-26 17:19:36|...TODAY, I will be sending federal law enforcement and the National Guard to Kenosha, WI to restore LAW and ORDER!
1298671449968959490|2020-08-26 17:19:36|We will NOT stand for looting, arson, violence, and lawlessness on American streets. My team just got off the phone with Governor Evers who agreed to accept federal assistance (Portland should do the same!)...
1298655748466057217|2020-08-26 16:17:12|Hurricane Laura is a very dangerous and rapidly intensifying hurricane. My Administration remains fully engaged with state &amp; local emergency managers to continue preparing and assisting the great people Texas, Louisiana, and Arkansas. Listen to local officials. We are with you! https://t.co/x0JoijLUpb
1298637609871212545|2020-08-26 15:05:08|Just In: Chinese State Media and Leaders of CHINA want Biden to win “the U.S. Election”.  If this happened (which it won’t), China would own our Country, and our Record Setting Stock Markets would literally CRASH!
1298460861900652545|2020-08-26 03:22:48|https://t.co/WjbNIvW96r
1298460442612948995|2020-08-26 03:21:08|https://t.co/d2M8V3Z5n6
1298460412095139841|2020-08-26 03:21:01|https://t.co/9V7ZdU9gdB
1298460321644978176|2020-08-26 03:20:39|https://t.co/qsUwxio748
1298458762987134983|2020-08-26 03:14:27|https://t.co/mE2hn6PqCq
1298458648323162112|2020-08-26 03:14:00|https://t.co/FI604y7Akn
1298450260893863937|2020-08-26 02:40:40|RT @TeamTrump: WATCH: Republican National Convention - Night 2: Land of Opportunity #RNC2020 https://t.co/xvc2ON3oAv
1298450119675830273|2020-08-26 02:40:07|https://t.co/BJETsgYJpO
1298448821979164675|2020-08-26 02:34:57|https://t.co/kXCwqIimyA
1298448762457731072|2020-08-26 02:34:43|https://t.co/4lWfz2eQii
1298448718954471424|2020-08-26 02:34:33|https://t.co/EnQz4Enzd6
1298446371591196674|2020-08-26 02:25:13|https://t.co/X6ra8feSo7
1298446071979487232|2020-08-26 02:24:02|https://t.co/honAfTWW6x
1298445047701155840|2020-08-26 02:19:57|https://t.co/pmOI9qf0lP
1298443185803468804|2020-08-26 02:12:34|https://t.co/KvA8myfuSL
1298440026112643072|2020-08-26 02:00:00|https://t.co/mPeUJxK8m4
1298439261008601101|2020-08-26 01:56:58|https://t.co/D3gmYHFvjA
1298439019827732480|2020-08-26 01:56:00|https://t.co/h28jt0LPSc
1298436626541096960|2020-08-26 01:46:30|https://t.co/l9iwThdIrA https://t.co/0lFfOyiyAG
1298434866992877570|2020-08-26 01:39:30|https://t.co/121aeiel2T
1298434682166665216|2020-08-26 01:38:46|https://t.co/HPiYe2Kcxz https://t.co/5TxPxdJ4Fh
1298433703128059907|2020-08-26 01:34:53|https://t.co/Wj2pcpCKvF
1298431445736853504|2020-08-26 01:25:55|https://t.co/hiZL5wj8B5
1298430954734837762|2020-08-26 01:23:57|https://t.co/G5PJY9q8Nu
1298430377833517057|2020-08-26 01:21:40|https://t.co/iTiGECQigm
1298428848401534976|2020-08-26 01:15:35|https://t.co/PFtYq4HjFA
1298427859883655168|2020-08-26 01:11:40|https://t.co/HS1S2svSud
1298427779587989507|2020-08-26 01:11:20|https://t.co/foghIJGA3e
1298427303509319681|2020-08-26 01:09:27|https://t.co/lBT7BUw3h9
1298427108352565255|2020-08-26 01:08:40|https://t.co/Jp8KzeM9bK
1298426930757328897|2020-08-26 01:07:58|https://t.co/1Vz3GxLawl
1298425768523988993|2020-08-26 01:03:21|https://t.co/y1LQIMoSUj
1298425707052306432|2020-08-26 01:03:06|https://t.co/q84nZEwmvm
1298425662403944448|2020-08-26 01:02:56|https://t.co/ieUaNku5C7
1298425578119462912|2020-08-26 01:02:36|https://t.co/mfqil05rtl
1298425502563213312|2020-08-26 01:02:18|https://t.co/E8PtHtJCYq
1298425211465981955|2020-08-26 01:01:08|https://t.co/Vk9e3WeFoa
1298414089769750530|2020-08-26 00:16:57|Governor should call in the National Guard in Wisconsin. It is ready, willing, and more than able. End problem FAST!
1298412834162974729|2020-08-26 00:11:57|"RT @thehill: Navarro: ""Melania Trump is the Jackie Kennedy of her time"" https://t.co/AJCUqm8kaB https://t.co/WbxpnRjboI"
1299133174564491265|2020-08-27 23:54:20|Democrats Hate that I called for Big Pharma to match the lowest prescription drug prices in the World by using a FAVORED NATIONS CLAUSE. Prices will plunge!
1299124203552210951|2020-08-27 23:18:41|Democrats and Biden didn’t even mention the Anarchists, Agitators, Looters and so called “Peaceful Protesters” at their Convention. They will allow rampant crime, just as they do in Portland. If they ask us, as they must do, we will end crime in their Democrat run cities, FAST!
1299121427879276544|2020-08-27 23:07:39|The Ten Most Dangerous Cities in the U.S. are ALL run by Democrats, and this has gone on for DECADES!
1299070439701057538|2020-08-27 19:45:03|RT @WhiteHouse: We continue to monitor Tropical Storm Laura closely and stand ready to help! https://t.co/33lQBZRMPT
1299070434139402240|2020-08-27 19:45:01|RT @WhiteHouse: We are thinking of the great people of Texas, Louisiana, Arkansas, Mississippi, and all those affected by the storm. https:…
1299070423838138369|2020-08-27 19:44:59|https://t.co/AWC0HLAgJD
1298831249755328512|2020-08-27 03:54:35|RT @Mike_Pence: https://t.co/MyHyzL5UzP
1298824490823176192|2020-08-27 03:27:44|RT @Mike_Pence: To the families &amp; communities in the path of #HurricaneLaura: https://t.co/AKg4YR1rCu
1298824449966452737|2020-08-27 03:27:34|https://t.co/Bk68pgSU5D
1298824100429860864|2020-08-27 03:26:11|RT @Mike_Pence: https://t.co/exj7oHYjMy
1298824068150562816|2020-08-27 03:26:03|RT @Mike_Pence: https://t.co/ZZown05J8H
1298823849375608832|2020-08-27 03:25:11|RT @Mike_Pence: https://t.co/TZ9pY2KGtH
1298810367209070593|2020-08-27 02:31:36|https://t.co/HFrTGhjhAi
1298810334673874944|2020-08-27 02:31:29|https://t.co/udEwb72XBD
1298810313765199873|2020-08-27 02:31:24|https://t.co/xcCXeRq3nc
1298809446882312192|2020-08-27 02:27:57|https://t.co/YpQ81FSqXD
1298808117912907776|2020-08-27 02:22:40|https://t.co/4P23AvKkI3
1298808073293828098|2020-08-27 02:22:30|https://t.co/ZBKYw5WJlD
1298808041379442688|2020-08-27 02:22:22|https://t.co/lrg4czwoGs
1298807789884768258|2020-08-27 02:21:22|https://t.co/6BVrMg0yCO
1298805782411194368|2020-08-27 02:13:23|https://t.co/fzOF42hQIp
1298805238288338945|2020-08-27 02:11:14|https://t.co/zomCWvcxww
1298804101006884865|2020-08-27 02:06:42|https://t.co/u4IAerMUiS
1298804066286538752|2020-08-27 02:06:34|https://t.co/HkdgNru1hb
1298804041074520065|2020-08-27 02:06:28|https://t.co/yqcoemvgjJ
1298801300478533637|2020-08-27 01:55:35|https://t.co/qy0YAncLlq
1298800689624350721|2020-08-27 01:53:09|https://t.co/2XBeFS5lbz
1298799801774080005|2020-08-27 01:49:37|https://t.co/klCj2Npt1O
1298799777589665792|2020-08-27 01:49:32|https://t.co/e7f1Fe9p2q
1298799748548358144|2020-08-27 01:49:25|https://t.co/yO0nH40OKd
1298799729644576776|2020-08-27 01:49:20|"RT @TeamTrump: Opening prayer by Rabbi Aryeh Spero

#RNC2020 https://t.co/ePJxRPX8ux"
1298796117166100481|2020-08-27 01:34:59|https://t.co/2wNrQZC8hw
1298795885745319936|2020-08-27 01:34:04|https://t.co/G0jJ6gfifS
1298794397467922432|2020-08-27 01:28:09|https://t.co/Cosg12sHW0
1298793458686210048|2020-08-27 01:24:25|https://t.co/2a1xEMWudE
1298791623153913857|2020-08-27 01:17:07|https://t.co/EH2avwKQNi
1298791590031486977|2020-08-27 01:17:00|https://t.co/25Sajue1Im
1298788984513011712|2020-08-27 01:06:38|https://t.co/EBWKVm2xWV
1298788920705126401|2020-08-27 01:06:23|https://t.co/i5XWrs0snh
1298788848198131712|2020-08-27 01:06:06|https://t.co/hIbCNwIMmg
1298786250883825665|2020-08-27 00:55:47|https://t.co/6vik44FFY0
1298786216545001472|2020-08-27 00:55:38|https://t.co/aD40GzIFmM
1298784642586337282|2020-08-27 00:49:23|https://t.co/aGwvni4Ifu
1298784608964800512|2020-08-27 00:49:15|https://t.co/ot8pFlzwun
1299471584336330754|2020-08-28 22:19:03|Landing in New Hampshire!
1299471313128452097|2020-08-28 22:17:58|No, I want Big Ten, and all other football, back - NOW. The Dems don’t want football back, for political reasons, but are trying to blame me and the Republicans. Another LIE, but this is what we are up against! They should also open up all of their Shutdown States.
1299452353662406656|2020-08-28 21:02:38|Heading to New Hampshire!
1299450769574449153|2020-08-28 20:56:20|RT @realDonaldTrump: Success: Since the National Guard moved into Kenosha, Wisconsin, two days ago, there has been NO FURTHER VIOLENCE, not…
1299430289995956224|2020-08-28 19:34:58|Thank you! #MAGA https://t.co/uuay66U5oI
1299404771095388160|2020-08-28 17:53:33|"RT @TeamTrump: Ivanka Trump: ""America doesn’t need another empty vessel who will do whatever the media and the fringe of his party demands.…"
1299404747099774978|2020-08-28 17:53:28|https://t.co/XjI0JK0zXX
1299404704175316992|2020-08-28 17:53:17|https://t.co/x6vlVTtc9N
1299404672999084033|2020-08-28 17:53:10|https://t.co/WP1zsTCNkK
1299404640983941121|2020-08-28 17:53:02|https://t.co/6bv45IRCye
1299404611976155137|2020-08-28 17:52:55|RT @TeamTrump: Ivanka Trump: Donald Trump did not come to Washington to win praise from the beltway elites, he came to Washington to MAKE A…
1299404593881903105|2020-08-28 17:52:51|"RT @TeamTrump: Ivanka Trump: To those affected by Hurricane Laura, President Trump will support you every step of the way

#RNC2020 https:/…"
1299391572384059397|2020-08-28 17:01:07|Success: Since the National Guard moved into Kenosha, Wisconsin, two days ago, there has been NO FURTHER VIOLENCE, not even a small problem. When legally asked to help by local authorities, the Federal Government will act and quickly succeed. Are you listening Portland?
1299347336997597184|2020-08-28 14:05:20|RT @realDonaldTrump: https://t.co/Ix0L4hF3LP
1299345147294109697|2020-08-28 13:56:38|Great Ratings &amp; Reviews Last Night. Thank you!
1299165476996743176|2020-08-28 02:02:41|RT @TeamTrump: WATCH: Republican National Convention - Night 4: Land of Greatness #GOP2020 https://t.co/rZXogq3RBg
1299165375830073344|2020-08-28 02:02:17|https://t.co/PuqeF1ctDs
1299165334310653952|2020-08-28 02:02:07|https://t.co/QekykcJKMw
1299165301674835968|2020-08-28 02:01:59|https://t.co/vskaY4jx1g
1299165273195524101|2020-08-28 02:01:53|https://t.co/FCBc2JjrCs
1299160914508288000|2020-08-28 01:44:33|https://t.co/5XjjMrMKQt
1299160886150680577|2020-08-28 01:44:27|https://t.co/4MFYlNoI7y
1299159861511548936|2020-08-28 01:40:22|https://t.co/dPREplQXg0
1299156054211801097|2020-08-28 01:25:15|https://t.co/YmSbMnL9zE
1299156028605562884|2020-08-28 01:25:09|https://t.co/ArSWT9rWOD
1299155647112585222|2020-08-28 01:23:38|https://t.co/Ix0L4hF3LP
1299155621875453952|2020-08-28 01:23:32|https://t.co/RAuKRzEW9e
1299153120891744256|2020-08-28 01:13:35|https://t.co/kZBd1IWL8O
1299153098720632834|2020-08-28 01:13:30|https://t.co/hA1efjjehk
1299153061995319299|2020-08-28 01:13:21|https://t.co/aPQiHgn5hq
1299153035868938242|2020-08-28 01:13:15|https://t.co/BX4OJWALKg
1299150992227917825|2020-08-28 01:05:08|https://t.co/1AmAEaSnYO
1299150949789900802|2020-08-28 01:04:58|https://t.co/bOKlM8PwxB
1299150906039173122|2020-08-28 01:04:47|https://t.co/0HdfZPC7JZ
1299150878788722690|2020-08-28 01:04:41|https://t.co/XVQNptQZoQ
1299845420932235264|2020-08-29 23:04:32|Watch Mark Levin NOW on @FoxNews. Topic: Mail-In Voting!
1299838840526581761|2020-08-29 22:38:24|RT @WhiteHouse: President @realDonaldTrump delivers remarks in Orange, TX https://t.co/ZXJmKo3VXT
1299838805235634176|2020-08-29 22:38:15|RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks in Lake Charles, LA https://t.co/ih64jwwprs
1299751373303545856|2020-08-29 16:50:50|Trump Lands Major Endorsements From Democrat Mayors in Minnesota  https://t.co/ZmZgqwlimn Thank you so much. I will never let you down!
1299750159958511622|2020-08-29 16:46:00|....New Hampshire - and the big crowds - was great last night. Thank you! Heading now for Louisiana &amp; Texas to check out the damage done by Hurricane Laura. @FEMA &amp; @FEMA_Pete are, together with Law Enforcement and First Responders, doing a great job!
1299750156519129095|2020-08-29 16:46:00|Now that Biden’s Polls are dropping fast, he has agreed to get out of his basement and start campaignin,“in ten days.” Sadly, that is a very slow reaction time for a President. Our beloved USA needs a much faster, smarter, and tougher response than that. Get out there today, Joe!
1299747667665453057|2020-08-29 16:36:06|RT @Mike_Pence: https://t.co/AaSu12rypI
1299738340388990977|2020-08-29 15:59:02|https://t.co/CNH7hY8xWX
1299732426873135105|2020-08-29 15:35:33|..Even whether it’s dumb warmongers like John Bolton, social pretenders like Bob Woodward, who never has anything good to say, or an unstable niece, who was now rightfully shunned, scorned and mocked her entire life, and never even liked by her own very kind &amp; caring grandfather!
1299732423207301120|2020-08-29 15:35:32|About the only way a person is able to write a book on me is if they agree that it will contain as much bad “stuff” as possible, much of which is lies. It’s like getting a job with CNN or MSDNC and saying that “President Trump is great.” You have ZERO chance. FAKE NEWS!
1299688170834063360|2020-08-29 12:39:41|"RT @GOP: “Joe Biden hasn’t been back in Minnesota in 1,000 days.” -@Mike_Pence
 https://t.co/XBEiJ3yN9a"
1299688064969854977|2020-08-29 12:39:16|I saved the Iron Range from the Obama Closure. We opened it up again, proudly. Also sent the National Guard the Minneapolis to squelch a big problem. It worked, and quickly!!! https://t.co/v8mkiawBy5
1299686887834222592|2020-08-29 12:34:35|"RT @GOP: “The experts tell us that the USMCA… could create up to 589,000 new jobs across this country.” -@Mike_Pence
https://t.co/ffwHPKoPd8"
1299686833803198464|2020-08-29 12:34:22|"RT @GOP: 📺  @PARISDENNARD interviews @GOPChairwoman about President @realDonaldTrump’s record of Promises MADE and Promises KEPT!
 
⬇️ ⬇️…"
1299686775154266113|2020-08-29 12:34:08|"RT @GOPChairwoman: If Joe Biden had his way, he would stay in the basement forever.

But most Americans are not privileged politicians.…"
1299686694380359680|2020-08-29 12:33:49|Steve has my Complete and Total support. HE IS GREAT! https://t.co/Mbnp96Lu0x
1299686305949986818|2020-08-29 12:32:16|RT @GOP: TUNE IN NOW!  https://t.co/YoS7Ucw6iT
1299686168674607104|2020-08-29 12:31:44|"RT @GOP: 📺  @LizRNC sits down with @GOPChairwoman to discuss the RNC’s legal efforts to protect the vote!
 
⬇️ ⬇️ ⬇️ https://t.co/SLe1uQvVFH"
1299686097618964480|2020-08-29 12:31:27|Texas loves John! https://t.co/bkIBpvUKCP
1299685474186006528|2020-08-29 12:28:58|Esther is GREAT! https://t.co/ByRs6psFO1
1299685225728008193|2020-08-29 12:27:59|RT @GOP: TUNE IN NOW! https://t.co/bnkvJyySq8
1299685168148602883|2020-08-29 12:27:45|RT @GOP: “67 days from now, we’re going to win the great state of New Hampshire!” -@realDonaldTrump
1299685143796486145|2020-08-29 12:27:39|RT @GOP: “Last night, it was my great honor to accept the Republican Nomination for President of the United States.” -@realDonaldTrump http…
1299685016499298304|2020-08-29 12:27:09|RT @GOP: “Joe Biden is the puppet of the radical Left movement.” -@realDonaldTrump
1299684993719992320|2020-08-29 12:27:04|RT @GOP: “Our movement is about a brighter future for all Americans of every race, religion, color, and creed.” -@realDonaldTrump https://t…
1299684938577588224|2020-08-29 12:26:50|"RT @GOP: JUST IN: @realDonaldTrump &amp; GOP BEAT Biden &amp; DNC in views AND fundraising during convention week!
 
It’s clear: the hopeful messag…"
1299684861171687426|2020-08-29 12:26:32|Dan has my Complete and Total Endorsement. We need Dan in Washington! https://t.co/yWCD1ALgpY
1299684210094071809|2020-08-29 12:23:57|Bill is GREAT! https://t.co/GUKijatlaZ
1299682591549911040|2020-08-29 12:17:31|Another Democrat run city. They are a real mess! https://t.co/i8Iu4h0TXp
1299681573713960960|2020-08-29 12:13:28|The Fake News doesn’t want to report these numbers. The @latimes and others believed the Crooked Dems before the real numbers came out. Too bad we don’t have honest reporting when it comes to “Trump”. Phony sources, they say anything and think they get away with it. November 3rd. https://t.co/gyHx898DXn
1299679618111242243|2020-08-29 12:05:42|Great crowd, great people! https://t.co/ugL8yuvPrF
1299679053352513537|2020-08-29 12:03:27|Thank you! https://t.co/4ciDcO151e
1299678590750142464|2020-08-29 12:01:37|My Campaign, despite all of the Fake News, Fake Books, and pathetic reporting written about me and it, has more spirit and enthusiasm than ever before, including the great and wonderful Campaign of 2016!
1299676445128765440|2020-08-29 11:53:05|Wow! Despite the Democrats views across TV and online lie (Con!), we had 147.9 million, the Republican National Convention blew the Democrat National Convention  AWAY. Not even close! Just like their lies on Russia, Football (PLAY!) and everything else! NOVEMBER 3rd.
1299673322775613440|2020-08-29 11:40:41|The Democrats see chaos as their way while President Trump sees the Rule of Law. Mayor @kenblackwell Thank you Ken!
1299575308442652672|2020-08-29 05:11:13|Kenosha has been very quiet for the third night in a row or, since the National Guard has shown up. That’s the way it works, it’s all very simple. Portland, with a very ungifted mayor, should request help from the Federal Government. If lives are endangered, we’re going in!
1299566257570709510|2020-08-29 04:35:15|https://t.co/atXqNfBDMs
1299563644968108032|2020-08-29 04:24:52|RT @BrandonStraka: I can’t even describe the sinking feeling I got last night being attacked for being gay &amp; just having to take it- bc if…
1299563191010197504|2020-08-29 04:23:04|"RT @BrandonStraka: #WalkAway Rescue America Rally Chicago is under way and we are KILLING IT today!!!!
#RescueChicago #RESCUEAMERICA https:…"
1299562199837478913|2020-08-29 04:19:07|Disgraceful that Big Ten is not playing football. Let them PLAY!
1299561148493242368|2020-08-29 04:14:57|How does the Fake News not include Online Streaming Numbers where Republicans blow the Dem Numbers away?
1299559244593860608|2020-08-29 04:07:23|Great total numbers for the Republican National Convention. Blows Democrat National Convention away. Also, much bigger fund raising numbers!
1299520690454966272|2020-08-29 01:34:11|https://t.co/qHKe1Xc0na https://t.co/Nl60A8BXpV
1299520405871316992|2020-08-29 01:33:03|If the incompetent Mayor of Portland, Ted Wheeler, doesn’t get control of his city and stop the Anarchists, Agitators, Rioters and Looters, causing great danger to innocent people, we will go in and take care of matters the way they should have been taken care of 100 days ago!
1299518320714985475|2020-08-29 01:24:46|Leading in Michigan, leading in Minnesota, leading all over. Sorry! https://t.co/VPgviJjKfk
1299515413311574016|2020-08-29 01:13:13|RT @Neu_B: @realDonaldTrump Thank you, Mr. President. We love you in the Live free or die state. Thank you for coming! https://t.co/eo9az3I…
1299514860238061569|2020-08-29 01:11:01|"RT @ElissaVoccola: Live free or die. 🇺🇸

Welcome back to New Hampshire Mr. President! 

#nhpolitics #LeadRight #FirstInTheField 🏔 https://t…"
1299506386288533504|2020-08-29 00:37:20|https://t.co/2oXtoXyLOe
1299506298791235585|2020-08-29 00:36:59|https://t.co/IP070XmAle
